product_id,bv_product_id,product_url,brand,product_name,category,price,rating
516478,516478,https://www.sephora.com/product/discovery-set-P516478,Boy Smells,Fragrance Discovery Set - Boy Smells,Perfume Gift Sets,$30.0,4.803149606299213
516181,516181,https://www.sephora.com/product/coco-cream-eau-de-parfum-P516181,Boy Smells,Coco Cream Perfume with Coconut & Vanilla - Boy Smells,Perfume,$78.0,4.638977635782748
516442,516442,https://www.sephora.com/product/woodphoria-eau-de-parfum-with-fig-P516442,Boy Smells,Woodphoria Perfume with Fig - Boy Smells,Perfume,$78.0,4.554347826086956
516494,516494,https://www.sephora.com/product/vanilla-era-eau-de-parfum-P516494,Boy Smells,Vanilla Era Perfume with Espresso - Boy Smells,Perfume,$78.0,4.6
516177,516177,https://www.sephora.com/product/sugar-baby-eau-de-parfum-P516177,Boy Smells,Sugar Baby Perfume with Honeysuckle & Musk - Boy Smells,Perfume,$78.0,4.598455598455598
460551,460551,https://www.sephora.com/product/bread-beauty-hair-oil-everyday-gloss-P460551,BREAD BEAUTY SUPPLY,Hair Oil  Everyday Gloss - BREAD BEAUTY SUPPLY,Hair Oil,$24.0,4.086477987421383
509341,509341,https://www.sephora.com/product/bread-beauty-supply-clear-wash-detox-clarifying-shampoo-P509341,BREAD BEAUTY SUPPLY,Clear-Wash: Detox Clarifying Shampoo - BREAD BEAUTY SUPPLY,Shampoo,$24.0,4.481481481481482
460549,460549,https://www.sephora.com/product/bread-beauty-hair-wash-gentle-milky-hair-cleanser-P460549,BREAD BEAUTY SUPPLY,Hair Wash Gentle Milky Hair Cleanser - BREAD BEAUTY SUPPLY,Shampoo,$20.0,4.482758620689655
510274,510274,https://www.sephora.com/product/bread-beauty-supply-hair-foam-strong-hold-repairing-curling-mousse-P510274,BREAD BEAUTY SUPPLY,Hair-Foam: Curl Defining Mousse - BREAD BEAUTY SUPPLY,Hair Styling Products,$26.0,4.483333333333333
509338,509338,https://www.sephora.com/product/bread-beauty-supply-baby-soft-ceramide-hair-conditioner-P509338,BREAD BEAUTY SUPPLY,Baby-Soft: Hydrating Ceramide Hair Conditioner - BREAD BEAUTY SUPPLY,Conditioner,$24.0,4.021505376344086
518284,518284,https://www.sephora.com/product/healthy-hair-delights-gift-set-for-scalp-to-strand-care-P518284,Briogeo,Healthy Hair Delights Gift Set for Scalp-to-Strand Care - Briogeo,Value & Gift Sets,$31.5,4.902439024390244
